Chorus,I,|,V,II,IV,IV,|,I,|,V,II,IV,I,||
Verse,IV,I,IV,I,|,IV,VI,IV,V,||
Chorus,I,|,V,II,IV,IV,|,I,|,V,II,IV,I,||
Verse,IV,I,IV,I,|,IV,VI,IV,V,||
Chorus,I,|,V,II,IV,IV,|,I,|,V,II,IV,I,||
