Chorus,I,V,|,IV,V,I,|,I,V,|,IV,V,I,||
Verse,V,VI,IV,V,|,V,VI,II,V,||
Chorus,I,V,|,IV,V,I,|,I,V,|,IV,V,I,||
Verse,V,VI,IV,V,|,V,VI,II,V,||
Outro,I,V,|,IV,V,I,|,I,V,|,IV,V,I,||
